name,phone_code,state_id
BREJO DO PIAUI,89,18
BURITI DOS LOPES,86,18
BURITI DOS MONTES,86,18
CABECEIRAS DO PIAUI,86,18
CAJAZEIRAS DO PIAUI,89,18
CAJUEIRO DA PRAIA,86,18
CALDEIRAO GRANDE DO PIAUI,89,18
CAMPINAS DO PIAUI,89,18
CAMPO ALEGRE DO FIDALGO,89,18
CAMPO GRANDE DO PIAUI,89,18
CAMPO LARGO DO PIAUI,86,18
CAMPO MAIOR,86,18
CANAVIEIRA,89,18
CANTO DO BURITI,89,18
CAPITAO DE CAMPOS,86,18
CAPITAO GERVASIO OLIVEIRA,89,18
CARACOL,89,18
CARAUBAS DO PIAUI,86,18
CARIDADE DO PIAUI,89,18
CASTELO DO PIAUI,86,18
CAXINGO,86,18
COCAL,86,18
COCAL DE TELHA,86,18
COCAL DOS ALVES,86,18
COIVARAS,86,18
COLONIA DO GURGUEIA,89,18
COLONIA DO PIAUI,89,18
CONCEICAO DO CANINDE,89,18
CORONEL JOSE DIAS,89,18
CORRENTE,89,18
CRISTALANDIA DO PIAUI,89,18
CRISTINO CASTRO,89,18
CURIMATA,89,18
CURRAIS,89,18
CURRAL NOVO DO PIAUI,89,18
CURRALINHOS,86,18
DEMERVAL LOBAO,86,18
DIRCEU ARCOVERDE,89,18
DOM EXPEDITO LOPES,89,18
DOM INOCENCIO,89,18
DOMINGOS MOURAO,86,18
ELESBAO VELOSO,86,18
ELISEU MARTINS,89,18
ESPERANTINA,86,18
FARTURA DO PIAUI,89,18
FLORES DO PIAUI,89,18
FLORESTA DO PIAUI,89,18
FLORIANO,89,18
FRANCINOPOLIS,89,18
FRANCISCO AYRES,89,18
FRANCISCO MACEDO,89,18
FRANCISCO SANTOS,89,18
FRONTEIRAS,89,18
GEMINIANO,89,18
GILBUES,89,18
GUADALUPE,89,18
GUARIBAS,89,18
HUGO NAPOLEAO,86,18
INHUMA,89,18
IPIRANGA DO PIAUI,89,18
ISAIAS COELHO,89,18
ITAINOPOLIS,89,18
ITAUEIRA,89,18
JACOBINA DO PIAUI,89,18
JAICOS,89,18
JARDIM DO MULATO,86,18
JATOBA DO PIAUI,86,18
JERUMENHA,89,18
JOAO COSTA,89,18
JOAQUIM PIRES,86,18
JOCA MARQUES,86,18
JOSE DE FREITAS,86,18
JUAZEIRO DO PIAUI,86,18
JULIO BORGES,89,18
JUREMA,89,18
LAGOA ALEGRE,86,18
LAGOA DE SAO FRANCISCO,86,18
LAGOA DO BARRO DO PIAUI,89,18
LAGOA DO PIAUI,86,18
LAGOA DO SITIO,89,18
LAGOINHA DO PIAUI,86,18
LANDRI SALES,89,18
LUIS CORREIA,86,18
LUZILANDIA,86,18
MADEIRO,86,18
MANOEL EMIDIO,89,18
MARCOLANDIA,89,18
MARCOS PARENTE,89,18
MASSAPE DO PIAUI,89,18
MATIAS OLIMPIO,86,18
MIGUEL ALVES,86,18
MIGUEL LEAO,86,18
MILTON BRANDAO,86,18
MONSENHOR GIL,86,18
MONSENHOR HIPOLITO,89,18
MONTE ALEGRE DO PIAUI,89,18
MORRO CABECA NO TEMPO,89,18
MORRO DO CHAPEU DO PIAUI,86,18
MURICI DOS PORTELAS,86,18
NAZARE DO PIAUI,89,18
NOSSA SENHORA DE NAZARE,86,18
NOSSA SENHORA DOS REMEDIOS,86,18
NOVA SANTA RITA,89,18
NOVO ORIENTE DO PIAUI,89,18
NOVO SANTO ANTONIO,86,18
OEIRAS,89,18
OLHO D'AGUA DO PIAUI,86,18
PADRE MARCOS,89,18
PAES LANDIM,89,18
PAJEU DO PIAUI,89,18
PALMEIRA DO PIAUI,89,18
PALMEIRAIS,86,18
PAQUETA,89,18
PARNAGUA,89,18
PARNAIBA,86,18
PASSAGEM FRANCA DO PIAUI,86,18
PATOS DO PIAUI,89,18
PAU D'ARCO DO PIAUI,86,18
PAULISTANA,89,18
PAVUSSU,89,18
PEDRO II,86,18
PEDRO LAURENTINO,89,18
PICOS,89,18
PIMENTEIRAS,89,18
PIO IX,89,18
PIRACURUCA,86,18
PIRIPIRI,86,18
PORTO,86,18
PORTO ALEGRE DO PIAUI,89,18
PRATA DO PIAUI,86,18
QUEIMADA NOVA,89,18
REDENCAO DO GURGUEIA,89,18
REGENERACAO,86,18
RIACHO FRIO,89,18
RIBEIRA DO PIAUI,89,18
RIBEIRO GONCALVES,89,18
RIO GRANDE DO PIAUI,89,18
SANTA CRUZ DO PIAUI,89,18
SANTA CRUZ DOS MILAGRES,89,18
SANTA FILOMENA,89,18
SANTA LUZ,89,18
SANTA ROSA DO PIAUI,89,18
SANTANA DO PIAUI,89,18
SANTO ANTONIO DE LISBOA,89,18
SANTO ANTONIO DOS MILAGRES,86,18
SANTO INACIO DO PIAUI,89,18
SAO BRAZ DO PIAUI,89,18
SAO FELIX DO PIAUI,86,18
SAO FRANCISCO DE ASSIS DO PIAUI,89,18
SAO FRANCISCO DO PIAUI,89,18
SAO GONCALO DO GURGUEIA,89,18
SAO GONCALO DO PIAUI,86,18
SAO JOAO DA CANABRAVA,89,18
SAO JOAO DA FRONTEIRA,86,18
SAO JOAO DA SERRA,86,18
SAO JOAO DA VARJOTA,89,18
SAO JOAO DO ARRAIAL,86,18
SAO JOAO DO PIAUI,89,18
SAO JOSE DO DIVINO,86,18
SAO JOSE DO PEIXE,89,18
SAO JOSE DO PIAUI,89,18
SAO JULIAO,89,18
SAO LOURENCO DO PIAUI,89,18
SAO LUIS DO PIAUI,89,18
SAO MIGUEL DA BAIXA GRANDE,86,18
SAO MIGUEL DO FIDALGO,89,18
SAO MIGUEL DO TAPUIO,86,18
SAO PEDRO DO PIAUI,86,18
SAO RAIMUNDO NONATO,89,18
SEBASTIAO BARROS,89,18
SEBASTIAO LEAL,89,18
SIGEFREDO PACHECO,86,18
SIMOES,89,18
SIMPLICIO MENDES,89,18
SOCORRO DO PIAUI,89,18
SUSSUAPARA,89,18
TAMBORIL DO PIAUI,89,18
TANQUE DO PIAUI,89,18
TERESINA,86,18
UNIAO,86,18
URUCUI,89,18
VALENCA DO PIAUI,89,18
VARZEA BRANCA,89,18
VARZEA GRANDE,89,18
VERA MENDES,89,18
VILA NOVA DO PIAUI,89,18
WALL FERRAZ,89,18
ABATIA,43,16
ADRIANOPOLIS,41,16
AGUDOS DO SUL,41,16
ALMIRANTE TAMANDARE,41,16
ALTAMIRA DO PARANA,42,16
ALTO PARANA,44,16
ALTO PIQUIRI,44,16
ALTONIA,44,16
ALVORADA DO SUL,43,16
AMAPORA,44,16
AMPERE,46,16
ANAHY,45,16
ANDIRA,43,16
ANGULO,44,16
ANTONINA,41,16
ANTONIO OLINTO,42,16
APUCARANA,43,16
ARAPONGAS,43,16
ARAPOTI,43,16
ARAPUA,43,16
ARARUNA,44,16
ARAUCARIA,41,16
ARIRANHA DO IVAI,43,16
ASSAI,43,16
ASSIS CHATEAUBRIAND,44,16
ASTORGA,44,16
ATALAIA,44,16
BALSA NOVA,41,16
BANDEIRANTES,43,16
BARBOSA FERRAZ,44,16
BARRA DO JACARE,43,16
BELA VISTA DA CAROBA,46,16
BELA VISTA DO PARAISO,43,16
BITURUNA,42,16
BOA ESPERANCA,44,16
BOA ESPERANCA DO IGUACU,46,16
BOA VENTURA DE SAO ROQUE,42,16
BOA VISTA DA APARECIDA,45,16
BOCAIUVA DO SUL,41,16
BOM JESUS DO SUL,46,16
BOM SUCESSO,43,16
BOM SUCESSO DO SUL,46,16
BORRAZOPOLIS,43,16
BRAGANEY,45,16
BRASILANDIA DO SUL,44,16
CAFEARA,43,16
CAFELANDIA,45,16
CAFEZAL DO SUL,44,16
CALIFORNIA,43,16
CAMBARA,43,16
CAMBE,43,16
CAMBIRA,43,16
CAMPINA DA LAGOA,44,16
CAMPINA DO SIMAO,42,16
CAMPINA GRANDE DO SUL,41,16
CAMPO BONITO,45,16
CAMPO DO TENENTE,41,16
CAMPO LARGO,41,16
CAMPO MAGRO,41,16
CAMPO MOURAO,44,16
CANDIDO DE ABREU,43,16
CANDOI,42,16
CANTAGALO,42,16
CAPANEMA,46,16
CAPITAO LEONIDAS MARQUES,45,16
CARAMBEI,42,16
CARLOPOLIS,43,16
CASCAVEL,45,16
CASTRO,42,16
CATANDUVAS,45,16
CENTENARIO DO SUL,43,16
CERRO AZUL,41,16
CEU AZUL,45,16
CHOPINZINHO,46,16
CIANORTE,44,16
CIDADE GAUCHA,44,16
CLEVELANDIA,46,16
COLOMBO,41,16
COLORADO,44,16
CONGONHINHAS,43,16
CONSELHEIRO MAIRINCK,43,16
CONTENDA,41,16
CORBELIA,45,16
CORNELIO PROCOPIO,43,16
CORONEL DOMINGOS SOARES,46,16
CORONEL VIVIDA,46,16
CORUMBATAI DO SUL,44,16
CRUZ MACHADO,42,16
CRUZEIRO DO IGUACU,46,16
CRUZEIRO DO OESTE,44,16
CRUZEIRO DO SUL,44,16
CRUZMALTINA,43,16
CURITIBA,41,16
CURIUVA,43,16
DIAMANTE DO NORTE,44,16
DIAMANTE DO SUL,45,16
DIAMANTE D'OESTE,45,16
DOIS VIZINHOS,46,16
DOURADINA,44,16
DOUTOR CAMARGO,44,16
DOUTOR ULYSSES,41,16
ENEAS MARQUES,46,16
ENGENHEIRO BELTRAO,44,16
ENTRE RIOS DO OESTE,45,16
ESPERANCA NOVA,44,16
ESPIGAO ALTO DO IGUACU,46,16
FAROL,44,16
FAXINAL,43,16
FAZENDA RIO GRANDE,41,16
FENIX,44,16
FERNANDES PINHEIRO,42,16
FIGUEIRA,43,16
FLOR DA SERRA DO SUL,46,16
FLORAI,44,16
FLORESTA,44,16
FLORESTOPOLIS,43,16
FLORIDA,44,16
FORMOSA DO OESTE,44,16
FOZ DO IGUACU,45,16
FOZ DO JORDAO,42,16
FRANCISCO ALVES,44,16
FRANCISCO BELTRAO,46,16
GENERAL CARNEIRO,42,16
GODOY MOREIRA,43,16
GOIOERE,44,16
GOIOXIM,42,16
GRANDES RIOS,43,16
GUAIRA,44,16
GUAIRACA,44,16
GUAMIRANGA,42,16
GUAPIRAMA,43,16
GUAPOREMA,44,16
GUARACI,43,16
GUARANIACU,45,16
GUARAPUAVA,42,16
GUARAQUECABA,41,16
GUARATUBA,41,16
HONORIO SERPA,46,16
IBAITI,43,16
IBEMA,45,16
IBIPORA,43,16
ICARAIMA,44,16
IGUARACU,44,16
IGUATU,45,16
IMBAU,42,16
IMBITUVA,42,16
INACIO MARTINS,42,16
INAJA,44,16
INDIANOPOLIS,44,16
IPIRANGA,42,16
IPORA,44,16
IRACEMA DO OESTE,44,16
IRATI,42,16
IRETAMA,44,16
ITAGUAJE,44,16
ITAIPULANDIA,45,16
ITAMBARACA,43,16
ITAMBE,44,16
ITAPEJARA D'OESTE,46,16
ITAPERUCU,41,16
ITAUNA DO SUL,44,16
IVAI,42,16
IVAIPORA,43,16
IVATE,44,16
IVATUBA,44,16
JABOTI,43,16
JACAREZINHO,43,16
JAGUAPITA,43,16
JAGUARIAIVA,43,16
JANDAIA DO SUL,43,16
JANIOPOLIS,44,16
JAPIRA,43,16
JAPURA,44,16
JARDIM ALEGRE,43,16
JARDIM OLINDA,44,16
JATAIZINHO,43,16
JESUITAS,44,16
JOAQUIM TAVORA,43,16
JUNDIAI DO SUL,43,16
JURANDA,44,16
JUSSARA,44,16
KALORE,43,16
LAPA,41,16
LARANJAL,42,16
LARANJEIRAS DO SUL,42,16
LEOPOLIS,43,16
LIDIANOPOLIS,43,16
LINDOESTE,45,16
LOANDA,44,16
LOBATO,44,16
LONDRINA,43,16
LUIZIANA,44,16
LUNARDELLI,43,16
LUPIONOPOLIS,43,16
MALLET,42,16
MAMBORE,44,16
MANDAGUACU,44,16
MANDAGUARI,44,16
MANDIRITUBA,41,16
MANFRINOPOLIS,46,16
MANGUEIRINHA,46,16
MANOEL RIBAS,43,16
MARECHAL CANDIDO RONDON,45,16
MARIA HELENA,44,16
MARIALVA,44,16
MARILANDIA DO SUL,43,16
MARILENA,44,16
MARILUZ,44,16
MARINGA,44,16
MARIOPOLIS,46,16
MARIPA,44,16
MARMELEIRO,46,16
MARQUINHO,42,16
MARUMBI,43,16
MATELANDIA,45,16
MATINHOS,41,16
MATO RICO,42,16
MAUA DA SERRA,43,16
MEDIANEIRA,45,16
MERCEDES,45,16
MIRADOR,44,16
MIRASELVA,43,16
MISSAL,45,16
MOREIRA SALES,44,16
MORRETES,41,16
MUNHOZ DE MELO,44,16
NOSSA SENHORA DAS GRACAS,44,16
NOVA ALIANCA DO IVAI,44,16
NOVA AMERICA DA COLINA,43,16
NOVA AURORA,45,16
NOVA CANTU,44,16
NOVA ESPERANCA,44,16
NOVA ESPERANCA DO SUDOESTE,46,16
NOVA FATIMA,43,16
NOVA LARANJEIRAS,42,16
NOVA LONDRINA,44,16
NOVA OLIMPIA,44,16
NOVA PRATA DO IGUACU,46,16
NOVA SANTA BARBARA,43,16
NOVA SANTA ROSA,45,16
NOVA TEBAS,42,16
NOVO ITACOLOMI,43,16
ORTIGUEIRA,42,16
OURIZONA,44,16
OURO VERDE DO OESTE,45,16
PAICANDU,44,16
PALMAS,46,16
PALMEIRA,42,16
PALMITAL,42,16
PALOTINA,44,16
PARAISO DO NORTE,44,16
PARANACITY,44,16
PARANAGUA,41,16
PARANAPOEMA,44,16
PARANAVAI,44,16
PATO BRAGADO,45,16
PATO BRANCO,46,16
PAULA FREITAS,42,16
PAULO FRONTIN,42,16
PEABIRU,44,16
PEROBAL,44,16
PEROLA,44,16
PEROLA D'OESTE,46,16
PIEN,41,16
PINHAIS,41,16
PINHAL DE SAO BENTO,46,16
PINHALAO,43,16
PINHAO,42,16
PIRAI DO SUL,42,16
PIRAQUARA,41,16
PITANGA,42,16
PITANGUEIRAS,43,16
PLANALTINA DO PARANA,44,16
PLANALTO,46,16
PONTA GROSSA,42,16
PONTAL DO PARANA,41,16
PORECATU,43,16
PORTO AMAZONAS,42,16
PORTO BARREIRO,42,16
PORTO RICO,44,16
PORTO VITORIA,42,16
PRADO FERREIRA,43,16
PRANCHITA,46,16
PRESIDENTE CASTELO BRANCO,44,16
PRIMEIRO DE MAIO,43,16
PRUDENTOPOLIS,42,16
QUARTO CENTENARIO,44,16
QUATIGUA,43,16
QUATRO BARRAS,41,16
QUATRO PONTES,45,16
QUEDAS DO IGUACU,46,16
QUERENCIA DO NORTE,44,16
QUINTA DO SOL,44,16
QUITANDINHA,41,16
RAMILANDIA,45,16
RANCHO ALEGRE,43,16
RANCHO ALEGRE D'OESTE,44,16
REALEZA,46,16
REBOUCAS,42,16
RENASCENCA,46,16
RESERVA,42,16
RESERVA DO IGUACU,42,16
RIBEIRAO CLARO,43,16
RIBEIRAO DO PINHAL,43,16
RIO AZUL,42,16
RIO BOM,43,16
RIO BONITO DO IGUACU,42,16
RIO BRANCO DO IVAI,43,16
RIO BRANCO DO SUL,41,16
RIO NEGRO,41,16
ROLANDIA,43,16
RONCADOR,44,16
RONDON,44,16
ROSARIO DO IVAI,43,16
SABAUDIA,44,16
SALGADO FILHO,46,16
SALTO DO ITARARE,43,16
SALTO DO LONTRA,46,16
SANTA AMELIA,43,16
SANTA CECILIA DO PAVAO,43,16
SANTA CRUZ DE MONTE CASTELO,44,16
SANTA FE,44,16
SANTA HELENA,45,16
SANTA INES,44,16
SANTA ISABEL DO IVAI,44,16
SANTA IZABEL DO OESTE,46,16
SANTA LUCIA,45,16
SANTA MARIA DO OESTE,42,16
SANTA MARIANA,43,16
SANTA MONICA,44,16
SANTA TEREZA DO OESTE,45,16
SANTA TEREZINHA DE ITAIPU,45,16
SANTANA DO ITARARE,43,16
SANTO ANTONIO DA PLATINA,43,16
SANTO ANTONIO DO CAIUA,44,16
SANTO ANTONIO DO PARAISO,43,16
SANTO ANTONIO DO SUDOESTE,46,16
SANTO INACIO,44,16
SAO CARLOS DO IVAI,44,16
SAO JERONIMO DA SERRA,43,16
SAO JOAO,46,16
SAO JOAO DO CAIUA,44,16
SAO JOAO DO IVAI,43,16
SAO JOAO DO TRIUNFO,42,16
SAO JORGE DO IVAI,44,16
SAO JORGE DO PATROCINIO,44,16
SAO JORGE D'OESTE,46,16
SAO JOSE DA BOA VISTA,43,16
SAO JOSE DAS PALMEIRAS,45,16
SAO JOSE DOS PINHAIS,41,16
SAO MANOEL DO PARANA,44,16
SAO MATEUS DO SUL,42,16
SAO MIGUEL DO IGUACU,45,16
SAO PEDRO DO IGUACU,45,16
SAO PEDRO DO IVAI,43,16
SAO PEDRO DO PARANA,44,16
SAO SEBASTIAO DA AMOREIRA,43,16
SAO TOME,44,16
SAPOPEMA,43,16
SARANDI,44,16
SAUDADE DO IGUACU,46,16
SENGES,43,16
SERRANOPOLIS DO IGUACU,45,16
SERTANEJA,43,16
SERTANOPOLIS,43,16
SIQUEIRA CAMPOS,43,16
SULINA,46,16
TAMARANA,43,16
TAMBOARA,44,16
TAPEJARA,44,16
TAPIRA,44,16
TEIXEIRA SOARES,42,16
TELEMACO BORBA,42,16
TERRA BOA,44,16
TERRA RICA,44,16
TERRA ROXA,44,16
TIBAGI,42,16
TIJUCAS DO SUL,41,16
TOLEDO,45,16
TOMAZINA,43,16
TRES BARRAS DO PARANA,45,16
TUNAS DO PARANA,41,16
TUNEIRAS DO OESTE,44,16
TUPASSI,44,16
TURVO,42,16
UBIRATA,44,16
UMUARAMA,44,16
UNIAO DA VITORIA,42,16
UNIFLOR,44,16
URAI,43,16
VENTANIA,42,16
VERA CRUZ DO OESTE,45,16
VERE,46,16
VILA ALTA,44,16
VIRMOND,42,16
VITORINO,46,16
WENCESLAU BRAZ,43,16
XAMBRE,44,16
ANGRA DOS REIS,24,19
APERIBE,22,19
ARARUAMA,22,19
AREAL,24,19
ARMACAO DOS BUZIOS,22,19
ARRAIAL DO CABO,22,19
BARRA DO PIRAI,24,19
BARRA MANSA,24,19
BELFORD ROXO,21,19
BOM JARDIM,22,19
BOM JESUS DO ITABAPOANA,22,19
CABO FRIO,22,19
CACHOEIRAS DE MACACU,21,19
CAMBUCI,22,19
CAMPOS DOS GOYTACAZES,22,19
CANTAGALO,22,19
CARAPEBUS,22,19
CARDOSO MOREIRA,22,19
CARMO,22,19
CASIMIRO DE ABREU,22,19
COMENDADOR LEVY GASPARIAN,24,19
CONCEICAO DE MACABU,22,19
CORDEIRO,22,19
DUAS BARRAS,22,19
DUQUE DE CAXIAS,21,19
ENGENHEIRO PAULO DE FRONTIN,24,19
GUAPIMIRIM,21,19
IGUABA GRANDE,22,19
ITABORAI,21,19
ITAGUAI,21,19
ITALVA,22,19
ITAOCARA,22,19
ITAPERUNA,22,19
ITATIAIA,24,19
JAPERI,21,19
LAJE DO MURIAE,22,19
MACAE,22,19
MACUCO,22,19
MAGE,21,19
MANGARATIBA,21,19
MARICA,21,19
MENDES,24,19
MESQUITA,21,19
MIGUEL PEREIRA,24,19
MIRACEMA,22,19
NATIVIDADE,22,19
NILOPOLIS,21,19
NITEROI,21,19
NOVA FRIBURGO,22,19
NOVA IGUACU,21,19
PARACAMBI,21,19
PARAIBA DO SUL,24,19
PARATI,24,19
PATY DO ALFERES,24,19
PETROPOLIS,24,19
PINHEIRAL,24,19
PIRAI,24,19
PORCIUNCULA,22,19
PORTO REAL,24,19
QUATIS,24,19
QUEIMADOS,21,19
QUISSAMA,22,19
RESENDE,24,19
RIO BONITO,21,19
RIO CLARO,24,19
RIO DAS FLORES,24,19
RIO DAS OSTRAS,22,19
RIO DE JANEIRO,21,19
SANTA MARIA MADALENA,22,19
SANTO ANTONIO DE PADUA,22,19
SAO FIDELIS,22,19
SAO FRANCISCO DE ITABAPOANA,22,19
SAO GONCALO,21,19
SAO JOAO DA BARRA,22,19
SAO JOAO DE MERITI,21,19
SAO JOSE DE UBA,22,19
SAO JOSE DO VALE DO RIO PRETO,24,19
SAO PEDRO DA ALDEIA,22,19
SAO SEBASTIAO DO ALTO,22,19
SAPUCAIA,24,19
SAQUAREMA,22,19
SEROPEDICA,21,19
SILVA JARDIM,22,19
SUMIDOURO,22,19
TANGUA,21,19
TERESOPOLIS,21,19
TRAJANO DE MORAIS,22,19
TRES RIOS,24,19
VALENCA,24,19
VARRE-SAI,22,19
VASSOURAS,24,19
VOLTA REDONDA,24,19
ACARI,84,20
ACU,84,20
AFONSO BEZERRA,84,20
AGUA NOVA,84,20
ALEXANDRIA,84,20
ALMINO AFONSO,84,20
ALTO DO RODRIGUES,84,20
ANGICOS,84,20
ANTONIO MARTINS,84,20
APODI,84,20
AREIA BRANCA,84,20
ARES,84,20
AUGUSTO SEVERO,84,20
BAIA FORMOSA,84,20
BARAUNA,84,20
BARCELONA,84,20
BENTO FERNANDES,84,20
BODO,84,20
BOM JESUS,84,20
BREJINHO,84,20
CAICARA DO NORTE,84,20
CAICARA DO RIO DO VENTO,84,20
CAICO,84,20
CAMPO REDONDO,84,20
CANGUARETAMA,84,20
CARAUBAS,84,20
CARNAUBA DOS DANTAS,84,20
CARNAUBAIS,84,20
CEARA-MIRIM,84,20
CERRO CORA,84,20
CORONEL EZEQUIEL,84,20
CORONEL JOAO PESSOA,84,20
CRUZETA,84,20
CURRAIS NOVOS,84,20
DOUTOR SEVERIANO,84,20
ENCANTO,84,20
EQUADOR,84,20
ESPIRITO SANTO,84,20
EXTREMOZ,84,20
FELIPE GUERRA,84,20
FERNANDO PEDROZA,84,20
FLORANIA,84,20
FRANCISCO DANTAS,84,20
FRUTUOSO GOMES,84,20
GALINHOS,84,20
GOIANINHA,84,20
GOVERNADOR DIX-SEPT ROSADO,84,20
GROSSOS,84,20
GUAMARE,84,20
IELMO MARINHO,84,20
IPANGUACU,84,20
IPUEIRA,84,20
ITAJA,84,20
ITAU,84,20
JACANA,84,20
JANDAIRA,84,20
JANDUIS,84,20
JANUARIO CICCO,84,20
JAPI,84,20
JARDIM DE ANGICOS,84,20
JARDIM DE PIRANHAS,84,20
JARDIM DO SERIDO,84,20
JOAO CAMARA,84,20
JOAO DIAS,84,20
JOSE DA PENHA,84,20
JUCURUTU,84,20
JUNDIA,84,20
LAGOA D'ANTA,84,20
LAGOA DE PEDRAS,84,20
LAGOA DE VELHOS,84,20
LAGOA NOVA,84,20
LAGOA SALGADA,84,20
LAJES,84,20
LAJES PINTADAS,84,20
LUCRECIA,84,20
LUIS GOMES,84,20
MACAIBA,84,20
MACAU,84,20
MAJOR SALES,84,20
MARCELINO VIEIRA,84,20
MARTINS,84,20
MAXARANGUAPE,84,20
MESSIAS TARGINO,84,20
MONTANHAS,84,20
MONTE ALEGRE,84,20
MONTE DAS GAMELEIRAS,84,20
MOSSORO,84,20
NATAL,84,20
NISIA FLORESTA,84,20
NOVA CRUZ,84,20
OLHO-D'AGUA DO BORGES,84,20
OURO BRANCO,84,20
PARANA,84,20
PARAU,84,20
PARAZINHO,84,20
PARELHAS,84,20
PARNAMIRIM,84,20
PASSA E FICA,84,20
PASSAGEM,84,20
PATU,84,20
PAU DOS FERROS,84,20
PEDRA GRANDE,84,20
PEDRA PRETA,84,20
PEDRO AVELINO,84,20
PEDRO VELHO,84,20
PENDENCIAS,84,20
PILOES,84,20
POCO BRANCO,84,20
PORTALEGRE,84,20
PORTO DO MANGUE,84,20
PRESIDENTE JUSCELINO,84,20
PUREZA,84,20
RAFAEL FERNANDES,84,20
RAFAEL GODEIRO,84,20
RIACHO DA CRUZ,84,20
RIACHO DE SANTANA,84,20
RIACHUELO,84,20
RIO DO FOGO,84,20
RODOLFO FERNANDES,84,20
RUY BARBOSA,84,20
SANTA CRUZ,84,20
SANTA MARIA,84,20
SANTANA DO MATOS,84,20
SANTANA DO SERIDO,84,20
SANTO ANTONIO,84,20
SAO BENTO DO NORTE,84,20
SAO BENTO DO TRAIRI,84,20
SAO FERNANDO,84,20
SAO FRANCISCO DO OESTE,84,20
SAO GONCALO DO AMARANTE,84,20
SAO JOAO DO SABUGI,84,20
SAO JOSE DE MIPIBU,84,20
SAO JOSE DO CAMPESTRE,84,20
SAO JOSE DO SERIDO,84,20
SAO MIGUEL,84,20
SAO MIGUEL DE TOUROS,84,20
SAO PAULO DO POTENGI,84,20
SAO PEDRO,84,20
SAO RAFAEL,84,20
SAO TOME,84,20
SAO VICENTE,84,20
SENADOR ELOI DE SOUZA,84,20
SENADOR GEORGINO AVELINO,84,20
SERRA DE SAO BENTO,84,20
SERRA DO MEL,84,20
SERRA NEGRA DO NORTE,84,20
SERRINHA,84,20
SERRINHA DOS PINTOS,84,20
SEVERIANO MELO,84,20
SITIO NOVO,84,20
TABOLEIRO GRANDE,84,20
TAIPU,84,20
TANGARA,84,20
TENENTE ANANIAS,84,20
TENENTE LAURENTINO CRUZ,84,20
TIBAU,84,20
TIBAU DO SUL,84,20
TIMBAUBA DOS BATISTAS,84,20
TOUROS,84,20
TRIUNFO POTIGUAR,84,20
UMARIZAL,84,20
UPANEMA,84,20
VARZEA,84,20
VENHA-VER,84,20
VERA CRUZ,84,20
VICOSA,84,20
VILA FLOR,84,20
ALTA FLORESTA D'OESTE,69,22
ALTO ALEGRE DOS PARECIS,69,22
ALTO PARAISO,69,22
ALVORADA D'OESTE,69,22
ARIQUEMES,69,22
BURITIS,69,22
CABIXI,69,22
CACAULANDIA,69,22
CACOAL,69,22
CAMPO NOVO DE RONDONIA,69,22
CANDEIAS DO JAMARI,69,22
CASTANHEIRAS,69,22
CEREJEIRAS,69,22
CHUPINGUAIA,69,22
COLORADO DO OESTE,69,22
CORUMBIARA,69,22
COSTA MARQUES,69,22
CUJUBIM,69,22
ESPIGAO D'OESTE,69,22
GOVERNADOR JORGE TEIXEIRA,69,22
GUAJARA-MIRIM,69,22
ITAPUA DO OESTE,69,22
JARU,69,22
JI-PARANA,69,22
MACHADINHO D'OESTE,69,22
MINISTRO ANDREAZZA,69,22
MIRANTE DA SERRA,69,22
MONTE NEGRO,69,22
NOVA BRASILANDIA D'OESTE,69,22
NOVA MAMORE,69,22
NOVA UNIAO,69,22
NOVO HORIZONTE DO OESTE,69,22
OURO PRETO DO OESTE,69,22
PARECIS,69,22
PIMENTA BUENO,69,22
PIMENTEIRAS DO OESTE,69,22
PORTO VELHO,69,22
PRESIDENTE MEDICI,69,22
PRIMAVERA DE RONDONIA,69,22
RIO CRESPO,69,22
ROLIM DE MOURA,69,22
SANTA LUZIA D'OESTE,69,22
SAO FELIPE D'OESTE,69,22
SAO FRANCISCO DO GUAPORE,69,22
SAO MIGUEL DO GUAPORE,69,22
SERINGUEIRAS,69,22
TEIXEIROPOLIS,69,22
THEOBROMA,69,22
URUPA,69,22
VALE DO ANARI,69,22
VALE DO PARAISO,69,22
VILHENA,69,22
ALTO ALEGRE,95,23
AMAJARI,95,23
BOA VISTA,95,23
BONFIM,95,23
CANTA,95,23
CARACARAI,95,23
CAROEBE,95,23
IRACEMA,95,23
MUCAJAI,95,23
NORMANDIA,95,23
PACARAIMA,95,23
RORAINOPOLIS,95,23
SAO JOAO DA BALIZA,95,23
SAO LUIZ,95,23
UIRAMUTA,95,23
ACEGUA,53,21
AGUA SANTA,54,21
AGUDO,55,21
AJURICABA,55,21
ALECRIM,55,21
ALEGRETE,55,21
ALEGRIA,55,21
ALPESTRE,55,21
ALTO ALEGRE,54,21
ALTO FELIZ,51,21
ALVORADA,51,21
AMARAL FERRADOR,51,21
AMETISTA DO SUL,55,21
ANDRE DA ROCHA,54,21
ANTA GORDA,51,21
ANTONIO PRADO,54,21
ARAMBARE,51,21
ARARICA,51,21
ARATIBA,54,21
ARROIO DO MEIO,51,21
ARROIO DO PADRE,53,21
ARROIO DO SAL,51,21
ARROIO DO TIGRE,51,21
ARROIO DOS RATOS,51,21
ARROIO GRANDE,53,21
ARVOREZINHA,51,21
AUGUSTO PESTANA,55,21
AUREA,54,21
BAGE,53,21
BALNEARIO PINHAL,51,21
BARAO,51,21
